Month,Customer PO Number,Blue Stock PO number,BHVN PO Number,Sales Month,Inv. Number,Inv. Date,Item #,Qty,Unit price (US$),Total Value (US$),Ship Date,CHD,EHD,AHD,Delay/On Time,Delay/Ontime,BL Number,Customer,Brand,Status,ETA,Date of Booking Placed,Date of Booking Confirmation,Booking time,Reason of Delay,Year,Model Code,Item #/Iman Code ,Item Code,Size,Vessel Name
2022-02-02 00:00:00.000,15203517,BHVN-1045,BHVN-1045,2022-04-28,BHVN887,2022-04-30 00:00:00,,1050.0,6.9,7245.0,2022-05-11 00:00:00,nan,NaT,2022-04-30 00:00:00,44681.0,delay,YMLUW490417491,RNG,RNG,Shipped,2022-06-10 00:00:00,2022-04-12 00:00:00,2022-04-21 00:00:00,9.0,,2022,,664-12,,,
2022-02-02 00:00:00.000,15203519,BHVN-1046,BHVN-1046,2022-04-28,BHVN887,2022-04-30 00:00:00,,300.0,6.9,2070.0,2022-05-11 00:00:00,nan,NaT,2022-04-30 00:00:00,44681.0,delay,YMLUW490417491,RNG,RNG,Shipped,2022-06-10 00:00:00,2022-04-12 00:00:00,2022-04-21 00:00:00,9.0,,2022,,664-09,,,
2022-02-02 00:00:00.000,15203519,BHVN-1046,BHVN-1046,2022-04-28,BHVN887,2022-04-30 00:00:00,,550.0,6.9,3795.0,2022-05-11 00:00:00,nan,NaT,2022-04-30 00:00:00,44681.0,delay,YMLUW490417491,RNG,RNG,Shipped,2022-06-10 00:00:00,2022-04-12 00:00:00,2022-04-21 00:00:00,9.0,,2022,,664-10,,,
2022-02-02 00:00:00.000,15203519,BHVN-1046,BHVN-1046,2022-04-28,BHVN887,2022-04-30 00:00:00,,550.0,6.9,3795.0,2022-05-11 00:00:00,nan,NaT,2022-04-30 00:00:00,44681.0,delay,YMLUW490417491,RNG,RNG,Shipped,2022-06-10 00:00:00,2022-04-12 00:00:00,2022-04-21 00:00:00,9.0,,2022,,664-12,,,
2021-07-31 00:00:00.000,15196708,BHVN-982,BHVN-982,2022-04-28,BHVN887,2022-04-30 00:00:00,,3800.0,7.55,28690.0,2022-05-11 00:00:00,nan,NaT,2022-04-30 00:00:00,44681.0,delay,YMLUW490417491,RNG,RNG,Shipped,2022-06-10 00:00:00,2022-04-12 00:00:00,2022-04-21 00:00:00,9.0,,2022,,R267G-10,,,
2022-12-24 00:00:00.000,15198960,BHVN-1018,BHVN-1018,2022-04-28,BHVN887,2022-04-30 00:00:00,,350.0,7.55,2642.5,2022-05-11 00:00:00,nan,NaT,2022-04-30 00:00:00,44681.0,delay,YMLUW490417491,RNG,RNG,Shipped,2022-06-10 00:00:00,2022-04-12 00:00:00,2022-04-21 00:00:00,9.0,,2022,,R267G-07,,,
2022-12-24 00:00:00.000,15198961,BHVN-1019,BHVN-1019,2022-04-28,BHVN887,2022-04-30 00:00:00,,250.0,7.55,1887.5,2022-05-11 00:00:00,nan,NaT,2022-04-30 00:00:00,44681.0,delay,YMLUW490417491,RNG,RNG,Shipped,2022-06-10 00:00:00,2022-04-12 00:00:00,2022-04-21 00:00:00,9.0,,2022,,R267G-07,,,
2022-12-24 00:00:00.000,15198961,BHVN-1019,BHVN-1019,2022-04-28,BHVN887,2022-04-30 00:00:00,,550.0,6.7,3685.0,2022-05-11 00:00:00,nan,NaT,2022-04-30 00:00:00,44681.0,delay,YMLUW490417491,RNG,RNG,Shipped,2022-06-10 00:00:00,2022-04-12 00:00:00,2022-04-21 00:00:00,9.0,,2022,,R662-12,,,
2022-12-24 00:00:00.000,15198962,BHVN-1020,BHVN-1020,2022-04-28,BHVN887,2022-04-30 00:00:00,,150.0,7.55,1132.5,2022-05-11 00:00:00,nan,NaT,2022-04-30 00:00:00,44681.0,delay,YMLUW490417491,RNG,RNG,Shipped,2022-06-10 00:00:00,2022-04-12 00:00:00,2022-04-21 00:00:00,9.0,,2022,,R267G-07,,,
2022-12-24 00:00:00.000,15198962,BHVN-1020,BHVN-1020,2022-04-28,BHVN887,2022-04-30 00:00:00,,500.0,5.04,2520.0,2022-05-11 00:00:00,nan,NaT,2022-04-30 00:00:00,44681.0,delay,YMLUW490417491,RNG,RNG,Shipped,2022-06-10 00:00:00,2022-04-12 00:00:00,2022-04-21 00:00:00,9.0,,2022,,R161G-08,,,
2022-12-24 00:00:00.000,15198962,BHVN-1020,BHVN-1020,2022-04-28,BHVN887,2022-04-30 00:00:00,,2000.0,5.04,10080.0,2022-05-11 00:00:00,nan,NaT,2022-04-30 00:00:00,44681.0,delay,YMLUW490417491,RNG,RNG,Shipped,2022-06-10 00:00:00,2022-04-12 00:00:00,2022-04-21 00:00:00,9.0,,2022,,R161G-09,,,
2022-12-24 00:00:00.000,15198962,BHVN-1020,BHVN-1020,2022-04-28,BHVN887,2022-04-30 00:00:00,,2400.0,5.04,12096.0,2022-05-11 00:00:00,nan,NaT,2022-04-30 00:00:00,44681.0,delay,YMLUW490417491,RNG,RNG,Shipped,2022-06-10 00:00:00,2022-04-12 00:00:00,2022-04-21 00:00:00,9.0,,2022,,R161G-10,,,
2022-12-24 00:00:00.000,15198962,BHVN-1020,BHVN-1020,2022-04-28,BHVN887,2022-04-30 00:00:00,,1550.0,5.04,7812.0,2022-05-11 00:00:00,nan,NaT,2022-04-30 00:00:00,44681.0,delay,YMLUW490417491,RNG,RNG,Shipped,2022-06-10 00:00:00,2022-04-12 00:00:00,2022-04-21 00:00:00,9.0,,2022,,R161G-11,,,
2022-12-24 00:00:00.000,15198962,BHVN-1020,BHVN-1020,2022-04-28,BHVN887,2022-04-30 00:00:00,,300.0,6.7,2010.0,2022-05-11 00:00:00,nan,NaT,2022-04-30 00:00:00,44681.0,delay,YMLUW490417491,RNG,RNG,Shipped,2022-06-10 00:00:00,2022-04-12 00:00:00,2022-04-21 00:00:00,9.0,,2022,,R662-12,,,
2022-12-24 00:00:00.000,15198962,BHVN-1020,BHVN-1020,2022-04-28,BHVN887,2022-04-30 00:00:00,,650.0,7.75,5037.5,2022-05-11 00:00:00,nan,NaT,2022-04-30 00:00:00,44681.0,delay,YMLUW490417491,RNG,RNG,Shipped,2022-06-10 00:00:00,2022-04-12 00:00:00,2022-04-21 00:00:00,9.0,,2022,,R665G-08,,,
2022-12-24 00:00:00.000,15198962,BHVN-1020,BHVN-1020,2022-04-28,BHVN887,2022-04-30 00:00:00,,2650.0,7.75,20537.5,2022-05-11 00:00:00,nan,NaT,2022-04-30 00:00:00,44681.0,delay,YMLUW490417491,RNG,RNG,Shipped,2022-06-10 00:00:00,2022-04-12 00:00:00,2022-04-21 00:00:00,9.0,,2022,,R665G-09,,,
2022-12-24 00:00:00.000,15198962,BHVN-1020,BHVN-1020,2022-04-28,BHVN887,2022-04-30 00:00:00,,1750.0,7.75,13562.5,2022-05-11 00:00:00,nan,NaT,2022-04-30 00:00:00,44681.0,delay,YMLUW490417491,RNG,RNG,Shipped,2022-06-10 00:00:00,2022-04-12 00:00:00,2022-04-21 00:00:00,9.0,,2022,,R665G-10,,,
2022-04-07 00:00:00.000,15204727,BHVN-1053,BHVN-1053,2022-04-28,BHVN888,2022-04-27 00:00:00,,200.0,6.74,1348.0,2022-04-27 00:00:00,nan,NaT,2022-04-27 00:00:00,44678.0,delay,Fedex#776699436317,RNG,RNG,Shipped,2022-05-27 00:00:00,2022-04-27 00:00:00,2022-04-27 00:00:00,0.0,,2022,,169-09,,,
2022-01-26 00:00:00.000,5501225398,2021-326446R-1,BHVND-135,2022-04-28,BHDE262,2022-04-02 00:00:00,,200.0,3.5,700.0,2022-04-04 00:00:00,2022-04-02 00:00:00,2022-04-04 00:00:00,2022-04-04 00:00:00,0.0,on time,DEC0074032,DCL,DCL,Shipped,2022-05-04 00:00:00,2022-03-21 00:00:00,2022-03-31 00:00:00,10.0,,2022,,326446R,,,
2022-01-26 00:00:00.000,5501225398,2021-326446R-1,BHVND-135,2022-04-28,BHDE262,2022-04-02 00:00:00,,200.0,3.5,700.0,2022-04-04 00:00:00,2022-04-02 00:00:00,2022-04-04 00:00:00,2022-04-04 00:00:00,0.0,on time,DEC0074032,DCL,DCL,Shipped,2022-05-04 00:00:00,2022-03-21 00:00:00,2022-03-31 00:00:00,10.0,,2022,,326446R,,,
2022-02-16 00:00:00.000,5501233692,2021-326446G-3,BHVND-150,2022-04-28,BHDE262,2022-04-02 00:00:00,,200.0,3.5,700.0,2022-04-04 00:00:00,2022-04-02 00:00:00,2022-04-04 00:00:00,2022-04-04 00:00:00,0.0,on time,DEC0074032,DCL,DCL,Shipped,2022-05-04 00:00:00,2022-03-21 00:00:00,2022-03-31 00:00:00,10.0,,2022,,326446G,,,
2022-02-16 00:00:00.000,5501233692,2021-326446G-1,BHVND-134,2022-04-28,BHDE262,2022-04-02 00:00:00,,200.0,3.5,700.0,2022-04-04 00:00:00,2022-04-02 00:00:00,2022-04-04 00:00:00,2022-04-04 00:00:00,0.0,on time,DEC0074032,DCL,DCL,Shipped,2022-05-04 00:00:00,2022-03-21 00:00:00,2022-03-31 00:00:00,10.0,,2022,,326446G,,,
2022-02-16 00:00:00.000,5501233692,2021-326446G-3,BHVND-150,2022-04-28,BHDE262,2022-04-02 00:00:00,,200.0,3.5,700.0,2022-04-04 00:00:00,2022-04-02 00:00:00,2022-04-04 00:00:00,2022-04-04 00:00:00,0.0,on time,DEC0074032,DCL,DCL,Shipped,2022-05-04 00:00:00,2022-03-21 00:00:00,2022-03-31 00:00:00,10.0,,2022,,326446G,,,
2021-10-20 00:00:00.000,4516960783,2021-326446G-3+2022-326446G-5,BHVND-150+BHVND-164,2022-04-28,BHDE263,2022-04-06 00:00:00,,200.0,3.5,700.0,2022-04-07 00:00:00,2021-12-04 00:00:00,2022-04-07 00:00:00,2022-04-07 00:00:00,0.0,on time,DEC0062605,DCL,DCL,Shipped,2022-05-07 00:00:00,2022-03-28 00:00:00,2022-04-07 00:00:00,10.0,,2022,,326446G,,,
2021-10-20 00:00:00.000,4516960783,2021-326446G-3,BHVND-150,2022-04-28,BHDE263,2022-04-06 00:00:00,,200.0,3.5,700.0,2022-04-07 00:00:00,2021-12-04 00:00:00,2022-04-07 00:00:00,2022-04-07 00:00:00,0.0,on time,DEC0062605,DCL,DCL,Shipped,2022-05-07 00:00:00,2022-03-28 00:00:00,2022-04-07 00:00:00,10.0,,2022,,326446G,,,
2021-10-20 00:00:00.000,4516960783,2021-326446G-3,BHVND-150,2022-04-28,BHDE263,2022-04-06 00:00:00,,400.0,3.5,1400.0,2022-04-07 00:00:00,2021-12-04 00:00:00,2022-04-07 00:00:00,2022-04-07 00:00:00,0.0,on time,DEC0062605,DCL,DCL,Shipped,2022-05-07 00:00:00,2022-03-28 00:00:00,2022-04-07 00:00:00,10.0,,2022,,326446G,,,
2021-10-20 00:00:00.000,4516960783,2021-326446G-1,BHVND-134,2022-04-28,BHDE263,2022-04-06 00:00:00,,400.0,3.5,1400.0,2022-04-07 00:00:00,2021-12-04 00:00:00,2022-04-07 00:00:00,2022-04-07 00:00:00,0.0,on time,DEC0062605,DCL,DCL,Shipped,2022-05-07 00:00:00,2022-03-28 00:00:00,2022-04-07 00:00:00,10.0,,2022,,326446G,,,
2021-10-20 00:00:00.000,4516960783,2021-326446G-3,BHVND-150,2022-04-28,BHDE263,2022-04-06 00:00:00,,400.0,3.5,1400.0,2022-04-07 00:00:00,2021-12-04 00:00:00,2022-04-07 00:00:00,2022-04-07 00:00:00,0.0,on time,DEC0062605,DCL,DCL,Shipped,2022-05-07 00:00:00,2022-03-28 00:00:00,2022-04-07 00:00:00,10.0,,2022,,326446G,,,
2021-10-27 00:00:00.000,4516980124,2021-326446G-3+2022-326446G-5,BHVND-150+BHVND-164,2022-04-28,BHDE263,2022-04-06 00:00:00,,200.0,3.5,700.0,2022-04-07 00:00:00,2021-12-04 00:00:00,2022-04-07 00:00:00,2022-04-07 00:00:00,0.0,on time,DEC0062605,DCL,DCL,Shipped,2022-05-07 00:00:00,2022-03-28 00:00:00,2022-04-07 00:00:00,10.0,,2022,,326446G,,,
2021-10-27 00:00:00.000,4516980124,2021-326446G-3,BHVND-150,2022-04-28,BHDE263,2022-04-06 00:00:00,,200.0,3.5,700.0,2022-04-07 00:00:00,2021-12-04 00:00:00,2022-04-07 00:00:00,2022-04-07 00:00:00,0.0,on time,DEC0062605,DCL,DCL,Shipped,2022-05-07 00:00:00,2022-03-28 00:00:00,2022-04-07 00:00:00,10.0,,2022,,326446G,,,
2021-10-27 00:00:00.000,4516980124,2021-326446G-3,BHVND-150,2022-04-28,BHDE263,2022-04-06 00:00:00,,200.0,3.5,700.0,2022-04-07 00:00:00,2021-12-04 00:00:00,2022-04-07 00:00:00,2022-04-07 00:00:00,0.0,on time,DEC0062605,DCL,DCL,Shipped,2022-05-07 00:00:00,2022-03-28 00:00:00,2022-04-07 00:00:00,10.0,,2022,,326446G,,,
2021-10-27 00:00:00.000,4516980124,2021-326446G-3,BHVND-150,2022-04-28,BHDE263,2022-04-06 00:00:00,,200.0,3.5,700.0,2022-04-07 00:00:00,2021-12-04 00:00:00,2022-04-07 00:00:00,2022-04-07 00:00:00,0.0,on time,DEC0062605,DCL,DCL,Shipped,2022-05-07 00:00:00,2022-03-28 00:00:00,2022-04-07 00:00:00,10.0,,2022,,326446G,,,
2021-10-27 00:00:00.000,4516980124,2021-326446G-3,BHVND-150,2022-04-28,BHDE263,2022-04-06 00:00:00,,200.0,3.5,700.0,2022-04-07 00:00:00,2021-12-04 00:00:00,2022-04-07 00:00:00,2022-04-07 00:00:00,0.0,on time,DEC0062605,DCL,DCL,Shipped,2022-05-07 00:00:00,2022-03-28 00:00:00,2022-04-07 00:00:00,10.0,,2022,,326446G,,,
2021-10-27 00:00:00.000,4517031591,2021-326446G-3+2022-326446G-5,BHVND-150+BHVND-164,2022-04-28,BHDE263,2022-04-06 00:00:00,,200.0,3.5,700.0,2022-04-07 00:00:00,2021-12-04 00:00:00,2022-04-07 00:00:00,2022-04-07 00:00:00,0.0,on time,DEC0062605,DCL,DCL,Shipped,2022-05-07 00:00:00,2022-03-28 00:00:00,2022-04-07 00:00:00,10.0,,2022,,326446G,,,
2021-10-27 00:00:00.000,4517031591,2021-326446G-3,BHVND-150,2022-04-28,BHDE263,2022-04-06 00:00:00,,200.0,3.5,700.0,2022-04-07 00:00:00,2021-12-04 00:00:00,2022-04-07 00:00:00,2022-04-07 00:00:00,0.0,on time,DEC0062605,DCL,DCL,Shipped,2022-05-07 00:00:00,2022-03-28 00:00:00,2022-04-07 00:00:00,10.0,,2022,,326446G,,,
2021-10-27 00:00:00.000,4517031591,2021-326446G-3,BHVND-150,2022-04-28,BHDE263,2022-04-06 00:00:00,,200.0,3.5,700.0,2022-04-07 00:00:00,2021-12-04 00:00:00,2022-04-07 00:00:00,2022-04-07 00:00:00,0.0,on time,DEC0062605,DCL,DCL,Shipped,2022-05-07 00:00:00,2022-03-28 00:00:00,2022-04-07 00:00:00,10.0,,2022,,326446G,,,
2021-10-27 00:00:00.000,4517031591,2021-326446G-3,BHVND-150,2022-04-28,BHDE263,2022-04-06 00:00:00,,200.0,3.5,700.0,2022-04-07 00:00:00,2021-12-04 00:00:00,2022-04-07 00:00:00,2022-04-07 00:00:00,0.0,on time,DEC0062605,DCL,DCL,Shipped,2022-05-07 00:00:00,2022-03-28 00:00:00,2022-04-07 00:00:00,10.0,,2022,,326446G,,,
2021-10-27 00:00:00.000,4517031591,2021-326446G-3,BHVND-150,2022-04-28,BHDE263,2022-04-06 00:00:00,,200.0,3.5,700.0,2022-04-07 00:00:00,2021-12-04 00:00:00,2022-04-07 00:00:00,2022-04-07 00:00:00,0.0,on time,DEC0062605,DCL,DCL,Shipped,2022-05-07 00:00:00,2022-03-28 00:00:00,2022-04-07 00:00:00,10.0,,2022,,326446G,,,
2021-03-02 00:00:00.000,4515489240,2021-326446G-3,BHVND-150,2022-04-28,BHDE264,2022-04-06 00:00:00,,400.0,3.5,1400.0,2022-04-07 00:00:00,2021-12-05 00:00:00,2022-04-07 00:00:00,2022-04-07 00:00:00,0.0,on time,DEC0073076,DCL,DCL,Shipped,2022-05-07 00:00:00,2022-03-22 00:00:00,2022-04-01 00:00:00,10.0,,2022,,326446G,,,
2021-03-02 00:00:00.000,4515489240,2021-326446G-3,BHVND-150,2022-04-28,BHDE264,2022-04-06 00:00:00,,600.0,3.5,2100.0,2022-04-07 00:00:00,2021-12-05 00:00:00,2022-04-07 00:00:00,2022-04-07 00:00:00,0.0,on time,DEC0073076,DCL,DCL,Shipped,2022-05-07 00:00:00,2022-03-22 00:00:00,2022-04-01 00:00:00,10.0,,2022,,326446G,,,
2021-03-02 00:00:00.000,4515489240,2021-326446G-3,BHVND-150,2022-04-28,BHDE264,2022-04-06 00:00:00,,400.0,3.5,1400.0,2022-04-07 00:00:00,2021-12-05 00:00:00,2022-04-07 00:00:00,2022-04-07 00:00:00,0.0,on time,DEC0073076,DCL,DCL,Shipped,2022-05-07 00:00:00,2022-03-22 00:00:00,2022-04-01 00:00:00,10.0,,2022,,326446G,,,
2022-02-22 00:00:00.000,4517692142,2021-326444B-1,BHVND-154,2022-04-28,BHDE265,2022-04-07 00:00:00,,200.0,4.179,835.8000000000001,2022-04-08 00:00:00,2022-04-05 00:00:00,2022-04-11 00:00:00,2022-04-11 00:00:00,0.0,on time,DEC0074076,DCL,DCL,Shipped,2022-05-08 00:00:00,2022-03-27 00:00:00,2022-04-06 00:00:00,10.0,,2022,,326444B,,,
2022-01-26 00:00:00.000,5501223328,2021-326446R-1,BHVND-135,2022-04-28,BHDE266,2022-04-07 00:00:00,,200.0,3.5,700.0,2022-04-08 00:00:00,2022-04-09 00:00:00,2022-04-11 00:00:00,2022-04-11 00:00:00,0.0,on time,DEC0074060,DCL,DCL,Shipped,2022-05-08 00:00:00,2022-03-27 00:00:00,2022-04-06 00:00:00,10.0,,2022,,326446R,,,
2022-01-26 00:00:00.000,5501223328,2021-326446R-1,BHVND-135,2022-04-28,BHDE266,2022-04-07 00:00:00,,200.0,3.5,700.0,2022-04-08 00:00:00,2022-04-09 00:00:00,2022-04-11 00:00:00,2022-04-11 00:00:00,0.0,on time,DEC0074060,DCL,DCL,Shipped,2022-05-08 00:00:00,2022-03-27 00:00:00,2022-04-06 00:00:00,10.0,,2022,,326446R,,,
2021-08-30 00:00:00.000,4515570685,2022-326446G-5,BHVND-164,2022-04-28,BHDE267,2022-04-14 00:00:00,,200.0,3.5,700.0,2022-04-14 00:00:00,2022-01-24 00:00:00,2022-04-14 00:00:00,2022-04-14 00:00:00,0.0,on time,DEC0062642,DCL,DCL,Shipped,2022-05-14 00:00:00,2022-03-29 00:00:00,2022-04-08 00:00:00,10.0,,2022,,326446G,,,
2021-08-30 00:00:00.000,4515570685,2022-326446G-5,BHVND-164,2022-04-28,BHDE267,2022-04-14 00:00:00,,200.0,3.5,700.0,2022-04-14 00:00:00,2022-01-24 00:00:00,2022-04-14 00:00:00,2022-04-14 00:00:00,0.0,on time,DEC0062642,DCL,DCL,Shipped,2022-05-14 00:00:00,2022-03-29 00:00:00,2022-04-08 00:00:00,10.0,,2022,,326446G,,,
2021-08-30 00:00:00.000,4515570685,2022-326446G-3,BHVND-150,2022-04-28,BHDE267,2022-04-14 00:00:00,,200.0,3.5,700.0,2022-04-14 00:00:00,2022-01-24 00:00:00,2022-04-14 00:00:00,2022-04-14 00:00:00,0.0,on time,DEC0062642,DCL,DCL,Shipped,2022-05-14 00:00:00,2022-03-29 00:00:00,2022-04-08 00:00:00,10.0,,2022,,326446G,,,
2021-08-30 00:00:00.000,4515570685,2022-326446G-5,BHVND-164,2022-04-28,BHDE267,2022-04-14 00:00:00,,200.0,3.5,700.0,2022-04-14 00:00:00,2022-01-24 00:00:00,2022-04-14 00:00:00,2022-04-14 00:00:00,0.0,on time,DEC0062642,DCL,DCL,Shipped,2022-05-14 00:00:00,2022-03-29 00:00:00,2022-04-08 00:00:00,10.0,,2022,,326446G,,,
2021-08-30 00:00:00.000,4515570685,2022-326446G-3,BHVND-150,2022-04-28,BHDE267,2022-04-14 00:00:00,,200.0,3.5,700.0,2022-04-14 00:00:00,2022-01-24 00:00:00,2022-04-14 00:00:00,2022-04-14 00:00:00,0.0,on time,DEC0062642,DCL,DCL,Shipped,2022-05-14 00:00:00,2022-03-29 00:00:00,2022-04-08 00:00:00,10.0,,2022,,326446G,,,
2022-04-05 00:00:00.000,4517873745,2021-304140B-6,BHVND-155,2022-04-28,BHDE267,2022-04-14 00:00:00,,400.0,2.963,1185.2,2022-04-14 00:00:00,2022-04-10 00:00:00,2022-04-14 00:00:00,2022-04-14 00:00:00,0.0,on time,DEC0062642,DCL,DCL,Shipped,2022-05-14 00:00:00,2022-03-29 00:00:00,2022-04-08 00:00:00,10.0,,2022,,304140B,,,
2022-04-05 00:00:00.000,4517873745,2021-304140B-6,BHVND-155,2022-04-28,BHDE267,2022-04-14 00:00:00,,400.0,2.963,1185.2,2022-04-14 00:00:00,2022-04-10 00:00:00,2022-04-14 00:00:00,2022-04-14 00:00:00,0.0,on time,DEC0062642,DCL,DCL,Shipped,2022-05-14 00:00:00,2022-03-29 00:00:00,2022-04-08 00:00:00,10.0,,2022,,304140B,,,
2022-04-05 00:00:00.000,4517873745,2021-304140B-6,BHVND-155,2022-04-28,BHDE267,2022-04-14 00:00:00,,200.0,2.963,592.6,2022-04-14 00:00:00,2022-04-10 00:00:00,2022-04-14 00:00:00,2022-04-14 00:00:00,0.0,on time,DEC0062642,DCL,DCL,Shipped,2022-05-14 00:00:00,2022-03-29 00:00:00,2022-04-08 00:00:00,10.0,,2022,,304140B,,,
2022-04-05 00:00:00.000,4517873745,2021-304140B-6,BHVND-155,2022-04-28,BHDE267,2022-04-14 00:00:00,,1000.0,2.963,2963.0,2022-04-14 00:00:00,2022-04-10 00:00:00,2022-04-14 00:00:00,2022-04-14 00:00:00,0.0,on time,DEC0062642,DCL,DCL,Shipped,2022-05-14 00:00:00,2022-03-29 00:00:00,2022-04-08 00:00:00,10.0,,2022,,304140B,,,
2022-04-05 00:00:00.000,4517873745,2021-304140B-6,BHVND-155,2022-04-28,BHDE267,2022-04-14 00:00:00,,800.0,2.963,2370.4,2022-04-14 00:00:00,2022-04-10 00:00:00,2022-04-14 00:00:00,2022-04-14 00:00:00,0.0,on time,DEC0062642,DCL,DCL,Shipped,2022-05-14 00:00:00,2022-03-29 00:00:00,2022-04-08 00:00:00,10.0,,2022,,304140B,,,
2022-04-05 00:00:00.000,4517873745,2021-304140B-6,BHVND-155,2022-04-28,BHDE267,2022-04-14 00:00:00,,800.0,2.963,2370.4,2022-04-14 00:00:00,2022-04-10 00:00:00,2022-04-14 00:00:00,2022-04-14 00:00:00,0.0,on time,DEC0062642,DCL,DCL,Shipped,2022-05-14 00:00:00,2022-03-29 00:00:00,2022-04-08 00:00:00,10.0,,2022,,304140B,,,
2022-04-05 00:00:00.000,4517873745,2021-304140B-6,BHVND-155,2022-04-28,BHDE267,2022-04-14 00:00:00,,1200.0,2.963,3555.6,2022-04-14 00:00:00,2022-04-10 00:00:00,2022-04-14 00:00:00,2022-04-14 00:00:00,0.0,on time,DEC0062642,DCL,DCL,Shipped,2022-05-14 00:00:00,2022-03-29 00:00:00,2022-04-08 00:00:00,10.0,,2022,,304140B,,,
2022-03-02 00:00:00.000,4517716858,2022-326444 KAKI-1,BHVND-157,2022-04-28,BHDE268,2022-04-14 00:00:00,,200.0,4.179,835.8000000000001,2022-04-14 00:00:00,2022-04-14 00:00:00,2022-04-14 00:00:00,2022-04-14 00:00:00,0.0,on time,DEC0073350,DCL,DCL,Shipped,2022-05-14 00:00:00,2022-04-03 00:00:00,2022-04-13 00:00:00,10.0,,2022,,326444 kaki,,,
2021-08-30 00:00:00.000,4515500087,2022-326446G-3,BHVND-150,2022-04-28,BHDE269,2022-04-14 00:00:00,,400.0,3.5,1400.0,2022-04-14 00:00:00,2022-01-23 00:00:00,2022-04-14 00:00:00,2022-04-14 00:00:00,0.0,on time,DEC0073094,DCL,DCL,Shipped,2022-05-14 00:00:00,2022-03-29 00:00:00,2022-04-08 00:00:00,10.0,,2022,,326446G,,,
2021-08-30 00:00:00.000,4515500087,2022-326446G-3,BHVND-150,2022-04-28,BHDE269,2022-04-14 00:00:00,,600.0,3.5,2100.0,2022-04-14 00:00:00,2022-01-23 00:00:00,2022-04-14 00:00:00,2022-04-14 00:00:00,0.0,on time,DEC0073094,DCL,DCL,Shipped,2022-05-14 00:00:00,2022-03-29 00:00:00,2022-04-08 00:00:00,10.0,,2022,,326446G,,,
2021-08-30 00:00:00.000,4515500087,2022-326446G-3,BHVND-150,2022-04-28,BHDE269,2022-04-14 00:00:00,,400.0,3.5,1400.0,2022-04-14 00:00:00,2022-01-23 00:00:00,2022-04-14 00:00:00,2022-04-14 00:00:00,0.0,on time,DEC0073094,DCL,DCL,Shipped,2022-05-14 00:00:00,2022-03-29 00:00:00,2022-04-08 00:00:00,10.0,,2022,,326446G,,,
2021-08-30 00:00:00.000,4515494790,2022-326446G-3,BHVND-150,2022-04-28,BHDE269,2022-04-14 00:00:00,,400.0,3.5,1400.0,2022-04-14 00:00:00,2021-12-12 00:00:00,2022-04-14 00:00:00,2022-04-14 00:00:00,0.0,on time,DEC0073094,DCL,DCL,Shipped,2022-05-14 00:00:00,2022-03-29 00:00:00,2022-04-08 00:00:00,10.0,,2022,,326446G,,,
2021-08-30 00:00:00.000,4515494790,2022-326446G-3+2022-326446G-5,BHVND-150+BHVND-164,2022-04-28,BHDE269,2022-04-14 00:00:00,,600.0,3.5,2100.0,2022-04-14 00:00:00,2021-12-12 00:00:00,2022-04-14 00:00:00,2022-04-14 00:00:00,0.0,on time,DEC0073094,DCL,DCL,Shipped,2022-05-14 00:00:00,2022-03-29 00:00:00,2022-04-08 00:00:00,10.0,,2022,,326446G,,,
2021-08-30 00:00:00.000,4515565601,2022-326446G-5,BHVND-164,2022-04-28,BHDE269,2022-04-14 00:00:00,,200.0,3.5,700.0,2022-04-14 00:00:00,2022-01-03 00:00:00,2022-04-14 00:00:00,2022-04-14 00:00:00,0.0,on time,DEC0073094,DCL,DCL,Shipped,2022-05-14 00:00:00,2022-03-29 00:00:00,2022-04-08 00:00:00,10.0,,2022,,326446G,,,
2021-10-13 00:00:00.000,4516933255,2022-326444B-1,BHVND-154,2022-04-28,BHDE270,2022-04-16 00:00:00,,2600.0,4.179,10865.400000000001,2022-04-18 00:00:00,2022-05-05 00:00:00,2022-04-18 00:00:00,2022-04-18 00:00:00,0.0,on time,DEC0073107,DCL,DCL,Shipped,2022-05-18 00:00:00,2022-04-04 00:00:00,2022-04-14 00:00:00,10.0,,2022,,326444B,,,
2021-10-13 00:00:00.000,4516933255,2022-326444B-1,BHVND-154,2022-04-28,BHDE270,2022-04-16 00:00:00,,3600.0,4.179,15044.400000000001,2022-04-18 00:00:00,2022-05-05 00:00:00,2022-04-18 00:00:00,2022-04-18 00:00:00,0.0,on time,DEC0073107,DCL,DCL,Shipped,2022-05-18 00:00:00,2022-04-04 00:00:00,2022-04-14 00:00:00,10.0,,2022,,326444B,,,
2021-10-13 00:00:00.000,4516933255,2022-326444B-1,BHVND-154,2022-04-28,BHDE270,2022-04-16 00:00:00,,3400.0,4.179,14208.6,2022-04-18 00:00:00,2022-05-05 00:00:00,2022-04-18 00:00:00,2022-04-18 00:00:00,0.0,on time,DEC0073107,DCL,DCL,Shipped,2022-05-18 00:00:00,2022-04-04 00:00:00,2022-04-14 00:00:00,10.0,,2022,,326444B,,,
